content,score,Label,text_clean,text_StopWord,text_tokens,text_steamindo
"Puas banget sama aplikasinya karna apapun itu dijual di shophee, pengirimannya juga ceper banget banyak gratis ongkir juga, pokoknya the best deh👍, dan terimakasih sudah selalu ada.",5,Positif,puas banget sama aplikasinya karna apapun itu dijual di shophee pengirimannya juga ceper banget banyak gratis ongkir juga pokoknya the best deh dan terimakasih sudah selalu ada,puas banget aplikasinya karna apapun dijual shophee pengirimannya ceper banget gratis ongkir pokoknya the best deh terimakasih,"['puas', 'banget', 'aplikasinya', 'karna', 'apapun', 'dijual', 'shophee', 'pengirimannya', 'ceper', 'banget', 'gratis', 'ongkir', 'pokoknya', 'the', 'best', 'deh', 'terimakasih']",puas banget aplikasi karna apa jual shophee kirim ceper banget gratis ongkir pokok the best deh terimakasih
"Sebenarnya aplikasinya bagus karena banyak promo menarik, saya juga senang dapat mengumpulkan koin yang banyak, bahkan dengan adanya Shopee video dapat menambah penghasilan koin Shopee saya, tapi saya saranin penghapusan otomatis di keranjang jadi nggak perlu capek² hapus satu² kelamaan kalau isi keranjangnya banyak, tapi kurang lebihnya sudah bagus.",5,Positif,sebenarnya aplikasinya bagus karena banyak promo menarik saya juga senang dapat mengumpulkan koin yang banyak bahkan dengan adanya shopee video dapat menambah penghasilan koin shopee saya tapi saya saranin penghapusan otomatis di keranjang jadi nggak perlu capek hapus satu kelamaan kalau isi keranjangnya banyak tapi kurang lebihnya sudah bagus,aplikasinya bagus promo menarik senang mengumpulkan koin shopee video menambah penghasilan koin shopee saranin penghapusan otomatis keranjang nggak capek hapus isi keranjangnya lebihnya bagus,"['aplikasinya', 'bagus', 'promo', 'menarik', 'senang', 'mengumpulkan', 'koin', 'shopee', 'video', 'menambah', 'penghasilan', 'koin', 'shopee', 'saranin', 'penghapusan', 'otomatis', 'keranjang', 'nggak', 'capek', 'hapus', 'isi', 'keranjangnya', 'lebihnya', 'bagus']",aplikasi bagus promo tarik senang kumpul koin shopee video tambah hasil koin shopee saranin hapus otomatis keranjang nggak capek hapus isi keranjang lebih bagus
UI nya bikin hp cepat panas. Tolonglah bikin aplikasi UI nya yang simpel² aja biar gak bikin hp berat.,2,Negatif,ui nya bikin hp cepat panas tolonglah bikin aplikasi ui nya yang simpel aja biar gak bikin hp berat,ui nya bikin hp cepat panas tolonglah bikin aplikasi ui nya simpel aja biar gak bikin hp berat,"['ui', 'nya', 'bikin', 'hp', 'cepat', 'panas', 'tolonglah', 'bikin', 'aplikasi', 'ui', 'nya', 'simpel', 'aja', 'biar', 'gak', 'bikin', 'hp', 'berat']",ui nya bikin hp cepat panas tolong bikin aplikasi ui nya simpel aja biar gak bikin hp berat
"Ini platform belanja yang bagus dan membantu tapi kadang menjebak kalau tidak hati2,contohnya pada pesanan yang masih proses pengiriman tapi sudah tertera tulisan ""pesanan selesai"" kalau saya punya beberapa pesanan kadang salah konfirmasi tanpa sadar barang belum diterima tapi sdh selesai sebaliknya pesanan instan barang sudah diterima tapi lama muncul "",pesanan selesai""..saran saya Sebaiknya buat seperti tempat lain kalau barang sampai baru ada perintah konfirmasi",4,Positif,ini platform belanja yang bagus dan membantu tapi kadang menjebak kalau tidak haticontohnya pada pesanan yang masih proses pengiriman tapi sudah tertera tulisan pesanan selesai kalau saya punya beberapa pesanan kadang salah konfirmasi tanpa sadar barang belum diterima tapi sdh selesai sebaliknya pesanan instan barang sudah diterima tapi lama muncul pesanan selesaisaran saya sebaiknya buat seperti tempat lain kalau barang sampai baru ada perintah konfirmasi,platform belanja bagus membantu kadang menjebak haticontohnya pesanan proses pengiriman tertera tulisan pesanan selesai pesanan kadang salah konfirmasi sadar barang diterima sdh selesai pesanan instan barang diterima muncul pesanan selesaisaran barang perintah konfirmasi,"['platform', 'belanja', 'bagus', 'membantu', 'kadang', 'menjebak', 'haticontohnya', 'pesanan', 'proses', 'pengiriman', 'tertera', 'tulisan', 'pesanan', 'selesai', 'pesanan', 'kadang', 'salah', 'konfirmasi', 'sadar', 'barang', 'diterima', 'sdh', 'selesai', 'pesanan', 'instan', 'barang', 'diterima', 'muncul', 'pesanan', 'selesaisaran', 'barang', 'perintah', 'konfirmasi']",platform belanja bagus bantu kadang jebak haticontohnya pesan proses kirim tera tulis pesan selesai pesan kadang salah konfirmasi sadar barang terima sdh selesai pesan instan barang terima muncul pesan selesaisaran barang perintah konfirmasi
sangat Kecewa pakai gitu lama berapa tahun app shopee kemarin siang masih bisa buka main games'nya tiba tiba sore di infokan di batasin ada mencurigakan suruh daftar Pemulikan udah di anjurkan Pemulikan di tlp waktu itu lagi bawa kendaraan gak dapat angkat tlp malah di batasin kembali benar Kecewa bangat kesal juga parah bangat makin datang,1,Negatif,sangat kecewa pakai gitu lama berapa tahun app shopee kemarin siang masih bisa buka main gamesnya tiba tiba sore di infokan di batasin ada mencurigakan suruh daftar pemulikan udah di anjurkan pemulikan di tlp waktu itu lagi bawa kendaraan gak dapat angkat tlp malah di batasin kembali benar kecewa bangat kesal juga parah bangat makin datang,kecewa pakai gitu app shopee kemarin siang buka main gamesnya sore infokan batasin mencurigakan suruh daftar pemulikan udah anjurkan pemulikan tlp bawa kendaraan gak angkat tlp batasin kecewa bangat kesal parah bangat,"['kecewa', 'pakai', 'gitu', 'app', 'shopee', 'kemarin', 'siang', 'buka', 'main', 'gamesnya', 'sore', 'infokan', 'batasin', 'mencurigakan', 'suruh', 'daftar', 'pemulikan', 'udah', 'anjurkan', 'pemulikan', 'tlp', 'bawa', 'kendaraan', 'gak', 'angkat', 'tlp', 'batasin', 'kecewa', 'bangat', 'kesal', 'parah', 'bangat']",kecewa pakai gitu app shopee kemarin siang buka main gamesnya sore info batasin curiga suruh daftar pulik udah anjur pulik tlp bawa kendara gak angkat tlp batasin kecewa bangat kesal parah bangat
"Iklan lo meresahkan, lebih lebih dari iklan di tv di manapun, aplikasi manapun, video apa pun, di tv, di web site, kalau radio masih ada gua yakin di radio pun ada iklan lo, sopi pi pi pi 🤦",1,Negatif,iklan lo meresahkan lebih lebih dari iklan di tv di manapun aplikasi manapun video apa pun di tv di web site kalau radio masih ada gua yakin di radio pun ada iklan lo sopi pi pi pi ,iklan lo meresahkan iklan tv manapun aplikasi manapun video tv web site radio gua radio iklan lo sopi pi pi pi,"['iklan', 'lo', 'meresahkan', 'iklan', 'tv', 'manapun', 'aplikasi', 'manapun', 'video', 'tv', 'web', 'site', 'radio', 'gua', 'radio', 'iklan', 'lo', 'sopi', 'pi', 'pi', 'pi']",iklan lo resah iklan tv mana aplikasi mana video tv web site radio gua radio iklan lo sopi pi pi pi
"Aplikasinya sangat membantu kami dlm berbelanja Segala kebutuhan.fitur2nya mudah d pahami,sangat cepat dlm penanganan segala kendala.",5,Positif,aplikasinya sangat membantu kami dlm berbelanja segala kebutuhanfiturnya mudah d pahamisangat cepat dlm penanganan segala kendala,aplikasinya membantu dlm berbelanja kebutuhanfiturnya mudah d pahamisangat cepat dlm penanganan kendala,"['aplikasinya', 'membantu', 'dlm', 'berbelanja', 'kebutuhanfiturnya', 'mudah', 'd', 'pahamisangat', 'cepat', 'dlm', 'penanganan', 'kendala']",aplikasi bantu dlm belanja kebutuhanfiturnya mudah d pahamisangat cepat dlm tangan kendala
"makin lama shopee makin kurang dalam memberikan performa yg baik, dan data yg diberikan perlu lebih diwaspadai. dan sistemnya yang eror serta layanan customee service yg tidak membuahkan hasil menurut saya menjadi pelengkap smuanya",1,Negatif,makin lama shopee makin kurang dalam memberikan performa yg baik dan data yg diberikan perlu lebih diwaspadai dan sistemnya yang eror serta layanan customee service yg tidak membuahkan hasil menurut saya menjadi pelengkap smuanya,shopee performa yg data yg diwaspadai sistemnya eror layanan customee service yg membuahkan hasil pelengkap smuanya,"['shopee', 'performa', 'yg', 'data', 'yg', 'diwaspadai', 'sistemnya', 'eror', 'layanan', 'customee', 'service', 'yg', 'membuahkan', 'hasil', 'pelengkap', 'smuanya']",shopee performa yg data yg waspada sistem eror layan customee service yg buah hasil lengkap smuanya
"Haduuhh kmren gua complain ngestag, ini ada problem yang lebih parah lagi. apa ini shoppe express? SPX itu yah, ya ampuun.. problematik bgt siih , gini ya pesanan saya belum datang..kalo belum ada ready kurirnya jangan di sediain ekspedisi baru deh elah",2,Negatif,haduuhh kmren gua complain ngestag ini ada problem yang lebih parah lagi apa ini shoppe express spx itu yah ya ampuun problematik bgt siih  gini ya pesanan saya belum datangkalo belum ada ready kurirnya jangan di sediain ekspedisi baru deh elah,haduuhh kmren gua complain ngestag problem parah shoppe express spx yah ya ampuun problematik bgt siih gini ya pesanan datangkalo ready kurirnya sediain ekspedisi deh elah,"['haduuhh', 'kmren', 'gua', 'complain', 'ngestag', 'problem', 'parah', 'shoppe', 'express', 'spx', 'yah', 'ya', 'ampuun', 'problematik', 'bgt', 'siih', 'gini', 'ya', 'pesanan', 'datangkalo', 'ready', 'kurirnya', 'sediain', 'ekspedisi', 'deh', 'elah']",haduuhh kmren gua complain ngestag problem parah shoppe express spx yah ya ampuun problematik bgt siih gin ya pesan datangkalo ready kurir ain ekspedisi deh elah
"Shopee market place langganan saya yang terpercaya dan mudah²an selalu dapat mempertahankan kepercayaan para konsumen nya dengan terus meningkatkan sistem yang lebih baik dan menjaga keharmonisan para pelaku pasar nya, terimakasih shopee....",5,Positif,shopee market place langganan saya yang terpercaya dan mudahan selalu dapat mempertahankan kepercayaan para konsumen nya dengan terus meningkatkan sistem yang lebih baik dan menjaga keharmonisan para pelaku pasar nya terimakasih shopee,shopee market place langganan terpercaya mudahan mempertahankan kepercayaan konsumen nya meningkatkan sistem menjaga keharmonisan pelaku pasar nya terimakasih shopee,"['shopee', 'market', 'place', 'langganan', 'terpercaya', 'mudahan', 'mempertahankan', 'kepercayaan', 'konsumen', 'nya', 'meningkatkan', 'sistem', 'menjaga', 'keharmonisan', 'pelaku', 'pasar', 'nya', 'terimakasih', 'shopee']",shopee market place langgan percaya mudah tahan percaya konsumen nya tingkat sistem jaga harmonis laku pasar nya terimakasih shopee
"Menurut aku sih ini aplikasi paling worth it yang pernah aku pakai, semua serba ada pengirimannya juga cepat dan gratis ongkir ke seluruh Indonesia,kapan lagi coba dapat aplikasi semurah dan semudah ini..kalian wajib download yah",5,Positif,menurut aku sih ini aplikasi paling worth it yang pernah aku pakai semua serba ada pengirimannya juga cepat dan gratis ongkir ke seluruh indonesiakapan lagi coba dapat aplikasi semurah dan semudah inikalian wajib download yah,sih aplikasi worth it pakai serba pengirimannya cepat gratis ongkir indonesiakapan coba aplikasi semurah semudah inikalian wajib download yah,"['sih', 'aplikasi', 'worth', 'it', 'pakai', 'serba', 'pengirimannya', 'cepat', 'gratis', 'ongkir', 'indonesiakapan', 'coba', 'aplikasi', 'semurah', 'semudah', 'inikalian', 'wajib', 'download', 'yah']",sih aplikasi worth it pakai serba kirim cepat gratis ongkir indonesiakapan coba aplikasi murah mudah inikalian wajib download yah
"baguss bgtt pokonya,kalo barangnya ga sesuai bisa di return+ada sistem gtw(garansi tepat waktu)jadi kalo barangnya blm sampe pas tanggalnya bisa dapet voucher 😋",5,Positif,baguss bgtt pokonyakalo barangnya ga sesuai bisa di returnada sistem gtwgaransi tepat waktujadi kalo barangnya blm sampe pas tanggalnya bisa dapet voucher ,baguss bgtt pokonyakalo barangnya ga sesuai returnada sistem gtwgaransi waktujadi kalo barangnya blm sampe pas tanggalnya dapet voucher,"['baguss', 'bgtt', 'pokonyakalo', 'barangnya', 'ga', 'sesuai', 'returnada', 'sistem', 'gtwgaransi', 'waktujadi', 'kalo', 'barangnya', 'blm', 'sampe', 'pas', 'tanggalnya', 'dapet', 'voucher']",baguss bgtt pokonyakalo barang ga sesuai returnada sistem gtwgaransi waktujadi kalo barang blm sampe pas tanggal dapet voucher
"Selama belanja di aplikasi ini ga pernah mengecewakan hingga saat ini. semua barang yg saya beli sesuai yg di pesan. makanya ga mau pindah ke aplikasi belanja yg lain, sudah puas di sini semoga kedepannya selalu sperti ini.",5,Positif,selama belanja di aplikasi ini ga pernah mengecewakan hingga saat ini semua barang yg saya beli sesuai yg di pesan makanya ga mau pindah ke aplikasi belanja yg lain sudah puas di sini semoga kedepannya selalu sperti ini,belanja aplikasi ga mengecewakan barang yg beli sesuai yg pesan ga pindah aplikasi belanja yg puas semoga kedepannya sperti,"['belanja', 'aplikasi', 'ga', 'mengecewakan', 'barang', 'yg', 'beli', 'sesuai', 'yg', 'pesan', 'ga', 'pindah', 'aplikasi', 'belanja', 'yg', 'puas', 'semoga', 'kedepannya', 'sperti']",belanja aplikasi ga kecewa barang yg beli sesuai yg pesan ga pindah aplikasi belanja yg puas moga depan sperti
"Kecewa sama shope, pengirimannya lama bangat udah gitu pengiriman selalu tertunda dengan alasan nomor pelanggan tidak sesuai. Padahal nmor selalu aktif dan benar. Kalau pesanan ku nanti sampai langsun ku hapus ajala ini aplikasi, bikin gmod aja",1,Negatif,kecewa sama shope pengirimannya lama bangat udah gitu pengiriman selalu tertunda dengan alasan nomor pelanggan tidak sesuai padahal nmor selalu aktif dan benar kalau pesanan ku nanti sampai langsun ku hapus ajala ini aplikasi bikin gmod aja,kecewa shope pengirimannya bangat udah gitu pengiriman tertunda alasan nomor pelanggan sesuai nmor aktif pesanan ku langsun ku hapus ajala aplikasi bikin gmod aja,"['kecewa', 'shope', 'pengirimannya', 'bangat', 'udah', 'gitu', 'pengiriman', 'tertunda', 'alasan', 'nomor', 'pelanggan', 'sesuai', 'nmor', 'aktif', 'pesanan', 'ku', 'langsun', 'ku', 'hapus', 'ajala', 'aplikasi', 'bikin', 'gmod', 'aja']",kecewa shope kirim bangat udah gitu kirim tunda alas nomor langgan sesuai nmor aktif pesan ku langsun ku hapus ajala aplikasi bikin gmod aja
"Barangnya sesuai dengan yng di pesan, pesanannya sngat cepat sampai, kualitas bagus, kurirnya ramah, pesan di Shopee sudah pasti aman di jamin amanah",5,Positif,barangnya sesuai dengan yng di pesan pesanannya sngat cepat sampai kualitas bagus kurirnya ramah pesan di shopee sudah pasti aman di jamin amanah,barangnya sesuai yng pesan pesanannya sngat cepat kualitas bagus kurirnya ramah pesan shopee aman jamin amanah,"['barangnya', 'sesuai', 'yng', 'pesan', 'pesanannya', 'sngat', 'cepat', 'kualitas', 'bagus', 'kurirnya', 'ramah', 'pesan', 'shopee', 'aman', 'jamin', 'amanah']",barang sesuai yng pesan pesan sngat cepat kualitas bagus kurir ramah pesan shopee aman jamin amanah
"Tolong kakak2 developer. Ini buat android 10 kebawah sering bgt ngefreeze ktika klik ikon2 diatas. Saya sudah tanya cs tp jawabannya template terus... Suruh hapus cache lah dll, udah semua ya tolong.",1,Negatif,tolong kakak developer ini buat android  kebawah sering bgt ngefreeze ktika klik ikon diatas saya sudah tanya cs tp jawabannya template terus suruh hapus cache lah dll udah semua ya tolong,tolong kakak developer android kebawah bgt ngefreeze ktika klik ikon diatas cs tp jawabannya template suruh hapus cache dll udah ya tolong,"['tolong', 'kakak', 'developer', 'android', 'kebawah', 'bgt', 'ngefreeze', 'ktika', 'klik', 'ikon', 'diatas', 'cs', 'tp', 'jawabannya', 'template', 'suruh', 'hapus', 'cache', 'dll', 'udah', 'ya', 'tolong']",tolong kakak developer android bawah bgt ngefreeze ktika klik ikon atas cs tp jawab template suruh hapus cache dll udah ya tolong
"Setiap mau checkout ada muncul bacaan "" beberapa produk pada pesan telah di perbarui"". Pindah ke produk lain juga sama, sudah 1jam kayak gitu terus. Masa semua produk di perbarui semua. Tolong di perbaiki lagi padahal saya sudah nyaman pakai shope",2,Negatif,setiap mau checkout ada muncul bacaan  beberapa produk pada pesan telah di perbarui pindah ke produk lain juga sama sudah jam kayak gitu terus masa semua produk di perbarui semua tolong di perbaiki lagi padahal saya sudah nyaman pakai shope,checkout muncul bacaan produk pesan perbarui pindah produk jam kayak gitu produk perbarui tolong perbaiki nyaman pakai shope,"['checkout', 'muncul', 'bacaan', 'produk', 'pesan', 'perbarui', 'pindah', 'produk', 'jam', 'kayak', 'gitu', 'produk', 'perbarui', 'tolong', 'perbaiki', 'nyaman', 'pakai', 'shope']",checkout muncul baca produk pesan baru pindah produk jam kayak gitu produk baru tolong baik nyaman pakai shope
tolong dah notifikasi chat dari seller atau penjual ataupun broadcast sangat mengganggu mending di hilangkan pesan broadcast. mw cari seller di chat malah ketimpa sama broadcast2 gak jelas. tolong di upgrade lagi utk kebijakannnya. sangat menggangu.,2,Negatif,tolong dah notifikasi chat dari seller atau penjual ataupun broadcast sangat mengganggu mending di hilangkan pesan broadcast mw cari seller di chat malah ketimpa sama broadcast gak jelas tolong di upgrade lagi utk kebijakannnya sangat menggangu,tolong dah notifikasi chat seller penjual broadcast mengganggu mending hilangkan pesan broadcast mw cari seller chat ketimpa broadcast gak tolong upgrade utk kebijakannnya menggangu,"['tolong', 'dah', 'notifikasi', 'chat', 'seller', 'penjual', 'broadcast', 'mengganggu', 'mending', 'hilangkan', 'pesan', 'broadcast', 'mw', 'cari', 'seller', 'chat', 'ketimpa', 'broadcast', 'gak', 'tolong', 'upgrade', 'utk', 'kebijakannnya', 'menggangu']",tolong dah notifikasi chat seller jual broadcast ganggu mending hilang pesan broadcast mw cari seller chat timpa broadcast gak tolong upgrade utk kebijakannnya menggangu
